PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
-0.24721982172214516,0.17946778371409097,-1.4789264370168569,-1.2515004394917317,0.25081879217596525,1.0923473794383292,-0.7785881192482612,-0.4681565667507069,0.9378989014786732,0.23707032642168527,-0.07545215946223573,-1.7140573917399538,0.5133569581980468,0.2923078779212328,-0.1403711996770097,-0.6919411860817202,0.47533796909509096
1.377435542321662,-2.6961662809641176,-1.134436328101127,0.5013137139292674,-0.8381011955058244,-1.52711001738011,-0.8210452277578282,-0.8392207377938288,0.56801121989956,0.7678205103310399,-1.5248550027131054,-0.5120459953034134,-0.17002835578527603,-1.0070277987378102,0.5879350106080603,-1.1180806919325657,-0.28677859072209166
-1.040660227963351,3.587652147764956,0.38714705664759347,-0.8314939705666439,-0.9325469815144203,1.763624021307265,-0.6902408444677525,-0.632674793869229,0.576600783661041,0.6686681072370477,-0.20138487167937122,1.0863399361419457,-0.034021358677392165,0.22983182639942695,-0.07308483758190086,1.0311524077995282,0.4875937041544564
-5.960004924056668,-3.5549295896301936,1.3070849144455117,2.7513529458785135,0.20168636496966777,0.15571121627445675,1.1504456207582514,0.22373315616435607,-0.8574422431648716,0.9091828975420089,-0.26750382486670965,-0.07387123828043192,1.4167045559856541,0.0943448946561958,0.029547369595478743,0.2856659247129135,0.1662790728887971
2.3018654410071915,-2.0711509537152417,-1.0948094763089076,0.08228345926534916,-0.1296769425106071,-1.806910460045704,-1.0940778142764995,-0.577688981072848,0.5526831993838649,0.40575810490742975,-0.8846737265026661,0.5078409395784385,0.2818433404089936,0.8355019524811951,-0.05569335452033578,0.14670207230473314,-0.3987730663584681
-2.7092833557426057,2.0891627908961965,-1.0701192927883514,-1.4989827715485522,0.9925698794414787,1.227418168742428,-0.17967932830133257,-0.4574027111986691,-0.6313019393731851,-0.40134688030620985,0.01948118647117845,1.3635983575424473,0.17401775210183934,0.030124285504153595,0.08687550917246088,-0.5590654799169043,0.2817980840190445
3.9232774806265875,1.0547759725935444,-0.30235841187668966,-0.5146434121525255,1.5532940737041867,-0.5506947643672577,-0.788592954061192,-1.0876189843301605,0.9893454323032123,0.4912731541059411,-0.8613723978672166,0.09170260317207254,-0.11412845809150822,0.6041211727865662,-0.03205343223521433,0.32507923402740846,-0.2842296178292113
-0.4494825607605857,1.1803627125019658,-1.5891258322841293,-1.6647042265196592,2.2796859293621208,0.15371235630786784,-0.2989854555547688,-0.7795312225038956,-0.12135400538220935,-0.27321528017035285,0.3209356535550607,-1.1512709530740057,0.17859350375849767,-0.09944546241979126,-0.5293576980170746,0.4416963180965849,0.9639999888276932
-5.052680513675588,-1.3360263857573458,0.7660562551227759,2.555791300876697,0.8388744490042888,0.8686833260053978,4.884409796255087,-1.7698850964663715,2.3255763460295995,-2.151708483776424,-0.5070158862725344,-0.5702217846015063,0.02625290396298863,0.3786633585022516,0.6379714221916793,0.7150174507790007,-0.14277427257819822
-5.053147837370411,-3.0943323364427733,1.3462184682961054,0.0065353795457665925,-0.11468530319943028,0.6411431372960315,2.238162497047409,0.7937444374543489,-1.4414183414355113,1.2309230415359913,0.21762641616578898,-0.3178818517614787,0.7957644175817421,0.27306191755260567,-0.3939876214605062,0.5441102537128018,-0.681579059096661
-2.45359612167342,2.6607256527884386,-0.44267204189831877,-1.0115405552260353,1.338497663835516,-0.6080563081840393,0.232265368219414,0.11498002864548656,-0.31922727201893575,0.03525995374927047,0.717001016036367,-0.03830204507240129,0.41725438364581013,0.7019648863438908,-0.12669751602218232,-0.24849024003160283,-0.3625415697475016
-6.435620637873665,-2.265702573557797,1.7527601300766413,2.7620275492053272,0.5248981167177262,0.3136602724691526,0.7730497105565706,0.2728793987691094,-0.5172871590015343,1.1145173757785265,-0.4114837184054374,-0.3703946008428822,0.11657005346668248,0.9924950261174682,-0.0884247003969448,-0.2844068689413404,0.37410501474601265
-5.431703492068147,-1.4227351581562846,-0.5625761722473362,0.682916583804723,-0.7538144536001311,-0.9467742969273455,3.3804952818268412,-1.5903720475160952,2.862531265337937,-2.9994015684131603,0.8113016112043716,0.1972114939655152,-1.212775517513431,0.3621710225907826,0.8667423017741485,-0.06465982014550672,0.4001412268882029
-1.7608793628251644,2.2288632026028,-1.1836967660942543,-2.128789115652972,1.6898783480299862,1.5735441692179044,-0.26336605515125733,-0.9066349324446149,-0.6220575708555313,-0.24534625462267473,-0.26294306024635133,1.0667741360401917,-0.567805714206899,-0.3899858556312724,-0.3593148850910673,-0.0009489224952656272,0.5973089135466483
7.770748172034116,-5.043973420045613,-0.2949718927541474,1.963241394151525,0.6676980268522958,2.090783387325993,0.3978360964980144,0.10724269894203436,0.11009001209519544,-0.18115266537412528,-0.41662018231965214,0.3272778593402583,2.134701199217386,-0.40087158515989507,2.8861181066837,0.659082312757139,0.19661112405259404
-2.5841425445943593,2.965369703849789,0.11576434113719981,-0.6569717892417355,-1.6449417895875755,1.7884911855453143,-0.4537661710123201,-0.03475235532972288,0.253714126980647,0.5246220839996639,0.05384322314404516,1.3630408184757685,0.13148310870975713,0.4464181071767632,0.3572030850442033,0.5503701207808532,-0.011489956620724037
-1.8046107243117393,1.8556492663687114,-1.2055784163483612,-1.8374057786305418,1.8196203117211287,0.1284526560832807,0.31556753490264405,0.294191308821231,-0.5603895704037667,-0.27229837715805083,1.1354135506006815,-0.3794306292604899,-0.34499815387055877,0.7903524117373336,-0.3600412043806313,0.11818404556364498,0.19307147509683334
1.7340082115044289,-0.06920932563880515,-0.7838319496465612,-0.38699217247726797,2.006450868846937,-2.092336408123543,-0.8867726280584484,-1.300589977462295,0.3248416688227245,0.44468368936718033,-1.1465708205799865,0.6079335232449152,-0.2139212897277527,0.35188574784483767,-0.21620092009848196,0.9520428925830934,0.10575922243819792
-4.096521572660767,0.37408331565570296,-1.0403242285039282,-1.131099275766891,0.22745056878721204,-0.32104519902865714,0.1791009404514594,0.5356453132096592,-0.46968225596585533,0.049354343898176854,1.0023672428087138,0.09164245744942,0.010736149470187018,0.8953305611975167,0.12292612320049974,0.2387014697511584,-0.8402952083466826
8.54579460507177,-2.226662492909103,1.0063571549418955,1.2831967961045971,1.4653664545024145,1.392740757567332,2.5516481925923924,0.8986369739676575,-1.4706482693721206,0.4947229406057115,-0.07482431158900492,0.8523741160652571,1.1647476560408836,1.150155339209082,-0.9980649522664057,-0.37263805469981953,0.02805821007138146
-4.799974964965187,1.0047091225899067,-1.1502145380342825,-1.8657475886189752,1.6686616446757063,-0.9740403052502763,0.21927324262045403,6.92958736072629,2.8850379369300976,-0.6706675394007584,-2.629567328612161,0.772417504664699,0.08483125806212569,-0.6596396326133537,-0.37520522588450705,0.2802903709979325,0.19980227091483077
-3.5794558037608684,-1.8257560564658608,-2.208382508677889,-1.2850340046979647,0.3388888783441836,-0.4019869669671627,-0.7403302471869821,-0.35398705293470845,-0.2613870522385767,-0.11179367393792342,0.39800649196150806,-0.8960432761790751,0.17068819779929761,-0.15812553956437828,-0.5195426211430149,0.4533193229634314,0.12159179702731537
7.61334257419458,-5.301970682197126,-0.8370855173389282,1.30842616764047,0.023615922828216,1.640958063000278,0.7707621159624191,0.292886657331405,-0.2793037178585719,-0.006973347551184414,-0.5367330925670216,0.3946569699634304,1.756159067518608,0.43476057015657693,2.3655743034531245,0.38936961255948593,0.7259442562457619
13.96330594608391,7.319302406454384,2.3574613492201717,-2.0349248171269902,7.688609949855469,3.176514916943669,2.1898396946887932,-0.17445703726073808,-0.8676133144977253,-0.05020850065684246,0.022030141730812726,-0.9492853274239865,-3.586609378127081,1.4443988004736594,1.806970898133036,-1.7402476016133737,1.167404024570714
-1.464975881416569,3.717124921429777,0.42292279489401197,-0.782706876596336,-1.095825322173737,1.7288018735529167,-0.5903578360025399,-0.42006875016855666,0.48741395805423077,0.5607266851753862,0.08208333998775712,1.147042093671482,0.11614625161382378,0.36013812138660256,-0.11974407221266999,0.9312855410781836,0.49151520157428147
-2.92460558632965,1.9741439526859699,-0.23557538564979938,-0.5649086758837567,-2.041206668420646,1.6398497365083242,-0.6166760502624525,-0.047111203415979276,0.25362191856766286,0.47957644335130917,0.02030024326466781,1.3341687126999329,0.40489332009913065,0.2732823270689758,0.256327003858628,0.6304494979848126,0.04120800392113299
-4.508427194853302,0.3138353014302173,-0.33405898968854214,0.01252183465686739,-0.30677915913222353,-0.7077242863586742,0.5102939327835415,0.573172819207755,-0.5548615179444201,0.21729156110756065,0.8744700461482433,-0.03750410400581178,-0.41574936790828504,-0.24124531685212477,0.6205602159417909,-0.5631694345602435,-0.7660738310425981
-1.7307971968767286,-0.8178169782443037,-2.1873466047906343,-1.363154990821531,1.0490890444389083,0.07867781869075076,-0.6497697657772592,-0.6542073138867196,0.052861014688144636,-0.18356996116766536,0.22046263691635373,-1.159524969028189,0.6643100262708869,-0.4890497395731315,-0.40693833521869655,0.35119545664775237,0.4931181290003211
-1.4024264802920672,2.715965175145271,0.5060688400773324,-0.1761158562451487,-1.7774998083138203,1.1196251651209355,0.05246850978798306,-0.18709616218406064,-0.23459063409111605,0.6099435676753366,0.022706685573742957,0.956199441706914,-0.18319455586586744,-1.0911697535652392,-0.07068723525134016,-0.9018419090854844,1.0268663851176973
1.3385020246783685,-1.9329102291027604,-1.807029467899729,-0.8280831085576745,0.09831680817496545,-0.4828521376965008,-1.3063360944271092,-0.9411200706786083,0.9472875251303737,0.6217698688868641,-1.3550777190546157,-0.7324365033747048,-0.6500731814446725,0.4652164423514319,0.3543474092733248,-0.038397800145622156,-0.5251882839395948
-0.873237422734562,-0.341436671550661,-1.7335289725927125,-1.034931473488137,0.02407719176813845,0.8150902771112101,-0.8773247926773119,-0.5471807828717126,0.8656951335634934,0.20341775547853322,0.10293829604164237,-1.482417918893296,0.8448491023436927,-0.08987139269857095,-0.23168638908069225,-0.2428716591623847,0.11800502773310866
6.810092413732822,-5.191038399564301,-1.839235599021617,0.7200917696805039,-1.9576906503326506,0.6043162193159143,-0.5778349404633287,0.1563278163372392,1.0168364276110313,0.07933421640873735,-0.31854622608217725,-0.22487877853443017,0.836614279874205,0.3528582250713154,0.4585002184947993,-1.2337181578404621,1.0114011606256168
-2.989410596247433,0.8585788876577978,0.3693501406692352,0.5820048879812103,1.6444244914147352,0.9344922099010106,1.3720147532595524,0.43686478374007354,-1.0775214710733563,0.371322975667187,0.5475593907348766,-0.4472872828397029,0.7653189207068201,-0.8198718136158982,2.1143242328909424,0.2694577322744288,-0.856183226200535
-3.544923140212541,1.0237285261474005,0.05070301085993722,0.3781511885885836,-0.3181458076971477,-0.8755291349524309,0.5621553169995013,0.42826832271358445,-0.3775116169506259,0.20499011097286451,0.7843815157765341,0.17061130440652078,0.46551574842880383,-0.5340345155422526,0.5510332886741489,-1.015957737122167,-0.719357678121795
0.2337792295402311,1.5963843002844404,-1.237906266739031,-1.3673800651825712,2.2725576333934208,-0.1171883916812699,-0.25574504820968985,-0.8371405901164815,-0.07552646736349193,-0.2362283842759053,0.39422154093409195,-0.8020919708084666,0.7143147539229732,-0.21888731334710956,-0.685135113837332,-0.03494315510796364,1.1402996500691045
8.009048482116096,-8.871636796495746,-3.0111298215903632,0.16001069838074355,-1.8310991774480683,1.629663117220549,0.025229326642940784,1.4106381842636904,-0.7299565506320834,-1.2594550275736374,1.8062796244944883,1.0946518661189104,0.554889271715937,-0.5135991940171285,-0.3021520456221896,0.9836519566932128,0.01520961773408176
-0.6927756972157947,0.12400796429925695,-1.5677024181529324,-1.0849195584298492,0.22586093128528228,0.837972666315367,-0.8061449588359573,-0.5977028804656042,0.8799084199391739,0.23180257211142047,0.02131174610389881,-1.5203827510119614,0.7714909813160039,0.018968073451233955,-0.1547159200685534,-0.3583367543347304,0.17350727501406868
-4.344820856733404,1.7939833673110153,0.31461147151534125,-0.695970892413983,-1.8935772799776156,0.7662929023175089,-1.3900617361560896,-0.11509727486016501,-1.6416154614777185,-2.0366362075778706,-1.473930522387306,0.3395390993105359,-0.08383999971847698,0.3417163556552963,0.026518745642793964,0.7483120878552969,-0.14124956564577482
-6.729781384483146,-1.6315709955521913,1.8138445439575075,0.9149898461719427,-0.896820527832888,-0.12602365215494243,0.10102849240417328,0.505591019208169,-0.45074162289882214,1.1322827223565517,0.17424388634860274,-0.6994187851704771,-0.5221436179521477,0.26130132249532584,2.141638086981114,0.4463263617944674,0.9470100424605719
7.1035245544722905,-5.975346266975535,-3.2310227330924195,-1.4183687642442986,0.09716311180611975,1.4943309077528844,0.12519287296045087,1.2783171100448536,-1.130746536835213,-1.1428237168330455,1.6322716948727083,-0.11979103166230788,-1.6841845883438105,-0.20003584656862955,-0.7839263486097569,0.023973438643299906,0.6600947940804834
4.452389667381379,-1.1791944457444425,-0.7727408594238679,-0.47216105574229295,1.5304201540973974,-0.8897855552005475,0.3708524100673931,0.1499784640517658,-1.0726137300809153,-0.26367478297918356,0.6142142355283974,1.0899371240966316,-1.2103563477260502,-0.962522062949067,-0.40198564964669853,0.4471575935873687,-0.743496989137375
-4.318293607822001,0.96563116447681,-0.13872890775479804,-0.29196235862961933,-2.552770366731194,0.9862760605750878,-0.15118449451893284,0.1955083302519866,-0.41569798242023726,0.6842038753803866,0.02296264546802469,0.9705953911767011,-1.0070467184956928,-0.8241486614113679,0.349430969447616,-0.019835197991461103,0.32873809012903216
-4.562396300567562,1.716525348900238,0.22524480267853184,-0.7671768486659133,-1.4768081475969759,0.7670983052800857,0.1676176231095131,0.241393440069096,-0.9038024913350264,0.5456143253259547,0.07040021706623642,1.157669376041827,-1.7156470313583088,-0.8140509385256277,0.2868529742658297,0.09704674957300943,0.5993470566311302
4.756238920574766,-3.6073088343070285,-1.2720271702971766,0.6587585125708235,-1.148790777644187,-0.6849835109341169,-0.5085573955788542,-0.20089120932814455,0.6198098252519184,0.2971695739091556,-0.5676707238248729,0.10105229550953489,0.33744617965378,-0.11853176414271034,0.326177179095173,-0.8648627882136838,0.4793727718108743
-4.345203123179639,-4.041869279034995,2.5894872156441457,3.5401865339996,-0.020591423439335517,-1.2328229493643657,0.6888073820156637,0.5746025110481023,-0.8774518304355956,0.8335591222000561,-0.3012148803628383,0.9079414150779179,0.33503391565181806,1.486423223639196,-0.23337954149698734,-0.42935207545099374,0.6110861677116898
2.8380501226679256,-0.67013080821461,-0.6679168254810937,-0.2693614458929834,1.5193265732348105,-1.2360836507753874,0.045126026370026454,-0.7224924335511309,-0.29349088196287043,0.20155967257529822,-0.5694832956373019,0.26163736769925505,-1.1491456706131697,-0.8428524485330204,0.39036603145003196,-0.05769070633959858,0.3129910691093939
-2.250581052547224,1.9714683983088834,-0.6549773197739437,-0.6952395135751919,-0.8343125173872902,1.6783277128506713,2.7275285852694107,-2.4167281393042237,3.5731609119221344,-2.892335901238202,0.15017296779962871,1.6187912175216177,-0.10351709101480759,0.6022488415802218,0.03674333939861414,0.09685588708258665,-0.4439410763998788
-1.8769694087772073,2.9707907443282675,-0.1588294568200504,-0.9418012375749321,-0.2887727027674788,1.518596728796669,-0.3382949477197046,-0.43996922689859264,0.355334047080764,0.2172355260299365,0.1200477799539223,1.5848387287931613,0.689711540174001,0.5430879636500717,-0.10818322035556013,-0.33045890755408824,-0.3702797064497657
3.9578832982267302,-2.5438933048649877,-0.981847590920442,0.08827191236616491,1.0951276486518906,-1.2042325606744728,0.37836521648135585,-0.1809775074119138,-0.8484488310572306,-0.2850947803842265,0.19148913845604154,1.2910185230695834,-0.5404835518361726,-0.7476597180097844,0.1052640497635462,0.6677954084309858,0.31221382529273944
-0.4924809887473324,0.46359036283495436,-1.3944357192369798,-1.0735440828618412,0.2866916098385331,0.9209373442938049,-0.783074002940895,-0.609017377418337,0.9630023931623322,0.2799258202156707,-0.013536727965630596,-1.5552637954613409,0.7242118429655433,0.10544487520900178,-0.12119782349084555,-0.46596925372989184,0.1783921469400132
-3.811839516629366,-1.363571915020683,0.007072288175753608,0.6532103159137083,-0.47495310400333496,-0.5138058887922843,1.5840941275080602,0.707091535244499,-1.1496025238704404,0.5565393446028427,0.48114760907955606,-0.05974306709408073,0.38463076556374654,-0.19067409742023464,-1.738605661247704,-1.0708986674992154,-0.4237172553215875
-5.923333032460114,0.6944262464778514,0.37593240504286224,0.4984573908933677,-1.5004527094038624,-0.9360905863019702,0.06297403332109977,0.3232487080071796,-0.1292641511417855,0.8235700646861985,0.2445745376329873,-0.5710943384593888,-1.186807481528137,-0.22399347572675535,1.240537029938045,0.07497597806302332,0.612717744069408
-2.329482069790176,-1.264871004731599,0.22735553536776215,1.3110275321443223,2.3124802898958756,1.6541268814917156,1.4186499328003155,-0.6591318425824028,-0.8560633464672239,0.8495616486079021,-0.7235768343286345,-1.5137166042612047,1.2519150461309905,-2.142380077762145,-0.12338761562027835,1.2949973699470099,-0.5099174229815352
-0.9836762001932163,0.835387808590282,1.5212591484238973,2.655335062338285,1.875645522486238,1.5960128022991174,1.0017204926506105,-0.8884991367688044,0.0008586227346549837,0.9008469676981973,-0.11801156621988267,-1.2578795417373747,2.7210240866488307,-2.883065546963613,-0.2688606149515704,0.8655476327902386,-1.6109096967620564
5.228314309675346,-4.917310954823715,-1.8812571713133541,0.5602267157660125,-1.429367328532677,-0.3094286974688709,-0.36997549649910677,0.03400363771393429,0.40817503471318595,0.025573263247787144,-0.2520352294977862,0.2682225872537301,0.6068054056816862,-0.05526708119960211,0.27903604314267744,-0.4832552776788709,0.6968167698418196
-1.7862807849363087,2.956623150690133,0.2592582913710567,-0.5624569565541381,-0.7070160035171104,1.3756079813324733,0.36584282927794737,-0.22592841917969408,-0.1150580375803807,0.4140969864713376,-0.009936754665386105,1.193998327191608,-0.13558273872283663,-0.6697337367573553,0.24332078484323813,-2.053331882103306,-0.0661532889085046
4.337331080236748,1.243144567311754,1.5596146084093094,1.471863520375939,-0.7421882677743005,0.02583085568528904,0.26210742177805013,-0.7427482093446033,1.2703333173479967,1.9624980209860854,-1.762430051014007,-0.7476663840772256,-0.8946721709459763,-0.03094649603263228,-1.3254779437203614,0.7165835333128272,-0.16178288153486992
-5.284385591218852,-2.239605557053457,-0.01919316602747431,1.3398557698129696,-1.2384956416604604,-0.4451444431331776,4.603801558348558,-1.5759866014763226,2.6946395035583386,-2.368093269981525,0.2054305353165086,0.16460334247791703,-0.4471855257257632,0.6285963832126309,-0.7907149338514063,0.26714924843731574,0.014388821330751157
1.8229979047387457,-2.869560811346592,0.15411005780920048,0.5558579697172182,1.7457665276427292,0.6485582962624116,0.043913948755861465,-0.4711254229242926,-2.1456970327002285,-1.9267362096037561,-2.5117888788774985,-1.043718714140616,0.014342128387998912,-0.6850800384214581,2.8004042500101423,1.3511497362713476,-0.8443378015552913
-2.3716962045742096,-0.26227981154061175,-1.6297519116718138,-0.6853648607921733,1.114927082661098,1.4336021777955263,-1.533477883863311,-1.5416649867459722,0.1704544852698336,-0.555062805083983,-0.45531924265152324,0.6085191850073176,1.1006341311350591,-1.8989138065562239,-0.1053246066692275,0.4639925450107953,0.397343779375963
0.586511153492106,-1.3716963514817422,-1.6427125900002735,-0.8258019591579323,0.18200463400656602,-0.5351936190501086,-1.2774907831598747,-1.1669521264809828,1.03628225297348,0.8301179260573768,-1.4925476374092594,-0.7550081320518797,-0.5456643673486644,0.23551238763199994,0.33686017130290347,-0.05434110704924153,-0.6741478926409245
1.184496952995748,1.4410829510177716,-0.525685396864869,-0.7147552565320303,-0.8405673924103418,1.2932227059143564,-1.1065734133302025,-0.37934536246613537,1.3637720146878598,0.589775019454163,-0.21823351237367716,-2.0414683024294713,0.2669415436536995,0.27505319596090366,0.367993846462282,0.5926589026296024,0.7068148678915297
1.6080965178950555,1.9458496305139845,-0.5461964626228893,-1.2062975945645509,1.3370489189619734,0.28898742859265675,-0.5033240687987112,-0.31483171514447933,0.8310124752497323,0.1556067295791917,0.3997420040275572,-0.9665706120774336,0.29285758572241943,1.06043347586106,-0.2810383589142863,-0.6106294663780495,0.816857013808841
-0.11538499645132912,-0.6331841849554314,-1.193618106892592,-0.5478702812827216,-0.06253905140383369,-0.7697453984848485,-0.8713850886314867,-0.41850472870773764,0.5943009624960457,0.17614167821947618,-0.22689216040828797,-0.617048774483803,0.2822584162237864,0.4863816627100747,0.20984080816963932,-0.13587366755845323,-0.21035810661713494
-1.2051985360966497,-0.13338367521648764,-1.6596032653427446,-0.9832204566532403,-0.03553326562007777,0.582240803236455,-0.8902282323011559,-0.7049165313910914,0.9497179664248985,0.3789977265412722,-0.11895110921679962,-1.4649784187078172,0.9120276449491919,-0.07805640571712416,-0.28941356479825786,-0.26431558620329265,0.060260876121581645
-3.588469066830616,0.3380101299186453,-1.1305985215221295,-0.9779336547254021,0.45962822312347285,-0.08559811870387789,0.08621670389305072,0.4112316234613722,-0.3260193541820068,-0.14841577566072783,0.7472637357380757,-0.184512327280552,0.41067512422353836,0.7562973661674055,0.3326788802833177,0.07490466826465787,-0.6693161837789248
-0.24583063241666478,-1.2234587737562308,-0.5495258350268659,-0.018452158548330065,0.2585560717216453,-2.8495857250218055,-0.2905453799403315,-0.5974173218003531,-0.4006102269442834,0.8774612118532418,-0.7809753980382264,0.45958612039195673,-1.6138389703133034,-0.6714387634934051,-0.31779847405012,-0.8449584556563967,-0.3577981582380724
-2.2334791095559927,3.205207484829558,0.19249634324430084,-0.8130914373904746,-1.4441507419145978,1.985404622482571,-0.38182413161219275,-0.006211167640329312,0.2582854502300615,0.5291484731828441,0.01502296720123629,1.2571883819079863,-0.08131955484387243,0.5959026134691832,0.3382401151802541,0.3577297910920718,0.17021628192473987
-4.50624488460107,0.04279962009922816,-0.9137255398378425,-0.7759587246919785,0.0985328533880407,-0.4991985891638445,-0.09069992366682612,0.4799949524713016,-0.30936838515554116,0.0628866808631924,0.8737903594019898,0.13727939530821084,0.1555886278757844,0.8870722319774998,0.19311752179393082,0.1954777486049331,-0.8302348897684385
2.917974909367149,-3.465414805252096,-1.3327066745588234,0.4050924493241383,-0.7123403904493241,-1.5455765939886972,-0.23824936122234752,-0.18522027058217752,-0.08230694868443258,0.24169162673727995,-0.49854182607180925,0.4764879455758049,-0.17607349489873342,-0.2933432958434122,0.17281970232058386,-0.06726844847944911,0.05924109274913084
-3.3494979345162523,1.7815031625363194,0.30441404916929565,0.037169457595349883,-2.0469619356939575,0.2788051805104705,0.26956938338200775,0.7389538833353091,0.2299527523527333,0.9376933853430077,0.6063496927159364,-1.0559777468987228,-0.7548991768209401,-0.299337572725171,0.8063017939500294,-0.08973374584568064,-0.5349191181294665
